architecture,scheme,layer_index,parameter,sigma,n_comparisons,n_batches,bptt_cosine_n_defined,bptt_cosine_mean,bptt_cosine_median,bptt_cosine_p10,bptt_cosine_p90,bptt_cosine_std,bptt_estimate_l2_n_defined,bptt_estimate_l2_mean,bptt_estimate_l2_median,bptt_estimate_l2_p10,bptt_estimate_l2_p90,bptt_estimate_l2_std,bptt_reference_l2_n_defined,bptt_reference_l2_mean,bptt_reference_l2_median,bptt_reference_l2_p10,bptt_reference_l2_p90,bptt_reference_l2_std,bptt_relative_l2_error_n_defined,bptt_relative_l2_error_mean,bptt_relative_l2_error_median,bptt_relative_l2_error_p10,bptt_relative_l2_error_p90,bptt_relative_l2_error_std,bptt_norm_ratio_n_defined,bptt_norm_ratio_mean,bptt_norm_ratio_median,bptt_norm_ratio_p10,bptt_norm_ratio_p90,bptt_norm_ratio_std,bptt_estimate_zero_fraction_n_defined,bptt_estimate_zero_fraction_mean,bptt_estimate_zero_fraction_median,bptt_estimate_zero_fraction_p10,bptt_estimate_zero_fraction_p90,bptt_estimate_zero_fraction_std,bptt_reference_zero_fraction_n_defined,bptt_reference_zero_fraction_mean,bptt_reference_zero_fraction_median,bptt_reference_zero_fraction_p10,bptt_reference_zero_fraction_p90,bptt_reference_zero_fraction_std,clean_ep_cosine_n_defined,clean_ep_cosine_mean,clean_ep_cosine_median,clean_ep_cosine_p10,clean_ep_cosine_p90,clean_ep_cosine_std,clean_ep_estimate_l2_n_defined,clean_ep_estimate_l2_mean,clean_ep_estimate_l2_median,clean_ep_estimate_l2_p10,clean_ep_estimate_l2_p90,clean_ep_estimate_l2_std,clean_ep_reference_l2_n_defined,clean_ep_reference_l2_mean,clean_ep_reference_l2_median,clean_ep_reference_l2_p10,clean_ep_reference_l2_p90,clean_ep_reference_l2_std,clean_ep_relative_l2_error_n_defined,clean_ep_relative_l2_error_mean,clean_ep_relative_l2_error_median,clean_ep_relative_l2_error_p10,clean_ep_relative_l2_error_p90,clean_ep_relative_l2_error_std,clean_ep_norm_ratio_n_defined,clean_ep_norm_ratio_mean,clean_ep_norm_ratio_median,clean_ep_norm_ratio_p10,clean_ep_norm_ratio_p90,clean_ep_norm_ratio_std,clean_ep_estimate_zero_fraction_n_defined,clean_ep_estimate_zero_fraction_mean,clean_ep_estimate_zero_fraction_median,clean_ep_estimate_zero_fraction_p10,clean_ep_estimate_zero_fraction_p90,clean_ep_estimate_zero_fraction_std,clean_ep_reference_zero_fraction_n_defined,clean_ep_reference_zero_fraction_mean,clean_ep_reference_zero_fraction_median,clean_ep_reference_zero_fraction_p10,clean_ep_reference_zero_fraction_p90,clean_ep_reference_zero_fraction_std
conv3,baseline,2,ConvWeight_2,0,36,36,36,0.9999939913525113,0.9999999722341704,0.9999819410935494,0.9999999971788421,1.598162025149784e-05,36,0.0983085725895829,0.09835270068954124,0.06810583617985842,0.12836670351064483,0.0249062092772747,36,0.09830818768320769,0.0983614969494791,0.06810616466804509,0.1283667283455267,0.02490590231076567,36,0.0017021857666389896,0.0002483785283223336,7.57920400625694e-05,0.005821251976282103,0.0030638720511418673,36,1.0000024875126308,1.0000060064577556,0.9999139826906449,1.0000767027455864,8.522178123568017e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.3401743317813905e-16,36,0.0983085725895829,0.09835270068954124,0.06810583617985842,0.12836670351064483,0.0249062092772747,36,0.0983085725895829,0.09835270068954124,0.06810583617985842,0.12836670351064483,0.0249062092772747,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv3,baseline,2,ConvWeight_2,1e-05,288,36,288,0.9778454132737175,0.9811358416182901,0.9621130750367697,0.9895289928547729,0.010619920979749392,288,0.10028109196098474,0.10012119827716633,0.07061227059695731,0.13234334535159067,0.024152674917591006,288,0.09830818768320768,0.0983614969494791,0.0680671414985951,0.13107342946925415,0.024600296843606657,288,0.2086408047341879,0.19708895021096473,0.14567586807907332,0.283430910652353,0.051698527638736155,288,1.0225397127211193,1.019157965183985,1.0096636515707054,1.040930827731202,0.011922752840823187,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9778507642563533,0.9811577624920889,0.9621126484538426,0.9895292378936457,0.010621968807993475,288,0.10028109196098474,0.10012119827716633,0.07061227059695731,0.13234334535159067,0.024152674917591006,288,0.09830857258958291,0.09835270068954124,0.06806637615586904,0.13107442953118373,0.024600600043512808,288,0.20861243165202012,0.19707226350936974,0.14567781217952447,0.28341695617198054,0.051711149799867545,288,1.0225373231658783,1.0191195734470937,1.0096653508589535,1.040926244747349,0.011935899109460451,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,2,ConvWeight_2,3e-05,288,36,288,0.8465804834029383,0.860349306439548,0.7615578051594317,0.9155942906141067,0.0579192890975112,288,0.11475234815756287,0.11359669124879053,0.08858483724632407,0.1429849765043341,0.02156279857445649,288,0.09830818768320768,0.0983614969494791,0.0680671414985951,0.13107342946925415,0.024600296843606657,288,0.6258446591942026,0.5911552489425429,0.43702673997731084,0.8502892594224781,0.15512184209300137,288,1.1861526732130974,1.1609786510426265,1.0889322851165468,1.3158938920815024,0.08571020229964586,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.8465842356772365,0.8602910505906576,0.7615575995193663,0.9155942739293859,0.057920498966611854,288,0.11475234815756287,0.11359669124879053,0.08858483724632407,0.1429849765043341,0.02156279857445649,288,0.09830857258958291,0.09835270068954124,0.06806637615586904,0.13107442953118373,0.024600600043512808,288,0.6258372947497014,0.5912167946038951,0.4370334344027274,0.8502508864001392,0.15513344972265683,288,1.1861507618304497,1.1609748518243694,1.0889244307447994,1.315858950702243,0.0857260813867832,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,2,ConvWeight_2,0.0001,288,36,288,0.44628279758031497,0.45180891732129486,0.33265876527733945,0.5645348209313917,0.08742927071767186,288,0.21791622668566404,0.21509790606136578,0.19906810617620585,0.24303380580236317,0.0170074047144771,288,0.09830818768320768,0.0983614969494791,0.0680671414985951,0.13107342946925415,0.024600296843606657,288,2.08612413122528,1.970580958492949,1.4567548203216063,2.834293771716364,0.5170812965741693,288,2.3229258578558922,2.213625475775962,1.762803519931353,3.0107450990406144,0.46748587776558964,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.4462829945172171,0.451834389396306,0.3326556827445632,0.5645334715884689,0.08742913615580859,288,0.21791622668566404,0.21509790606136578,0.19906810617620585,0.24303380580236317,0.0170074047144771,288,0.09830857258958291,0.09835270068954124,0.06806637615586904,0.13107442953118373,0.024600600043512808,288,2.0861243134180607,1.9707226960121387,1.4567780898295082,2.834169829857392,0.5171115028542045,288,2.3229252604658748,2.21371917779572,1.762809807689695,3.0107964779498455,0.46751906972588636,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,2,ConvWeight_2,0.0003,288,36,288,0.16571857267572876,0.1661985803694573,0.11432754202869494,0.22797434532405883,0.043578097056020414,288,0.5888656578162428,0.5861804771227446,0.5443373563857347,0.6305672882114256,0.03773342489678872,288,0.09830818768320768,0.0983614969494791,0.0680671414985951,0.13107342946925415,0.024600296843606657,288,6.25837004164088,5.911852938914276,4.370263444398516,8.502879731165917,1.55124482141362,288,6.34125208318004,6.005693906548405,4.486218931884411,8.56396035538914,1.5323578261964867,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.16571672885940822,0.16609386747411245,0.11432385501883348,0.2278872141955363,0.0435771175115883,288,0.5888656578162428,0.5861804771227446,0.5443373563857347,0.6305672882114256,0.03773342489678872,288,0.09830857258958291,0.09835270068954124,0.06806637615586904,0.13107442953118373,0.024600600043512808,288,6.25837291991312,5.912168494284151,4.3703340566918545,8.502511277152227,1.5513345410199422,288,6.341252728769039,6.006395553445948,4.486339374123471,8.56359094747863,1.5324494822891341,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,2,ConvWeight_2,0.0005,288,36,288,0.0999575028976686,0.09880926145536688,0.06333338609846699,0.14352365254761912,0.030577861721337113,288,0.9722189428387276,0.9689993207003227,0.8994531990624562,1.0425301405339564,0.0625389799585841,288,0.09830818768320768,0.0983614969494791,0.0680671414985951,0.13107342946925415,0.024600296843606657,288,10.430617602814673,9.85313037639784,7.283771786628827,14.171468077954014,2.5854078229853084,288,10.480080334696416,9.910248212475214,7.351403987366295,14.209194873098276,2.574279144982438,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.09995522305400167,0.09881120422149767,0.06333120277888153,0.14352123393314717,0.03057638370560525,288,0.9722189428387276,0.9689993207003227,0.8994531990624562,1.0425301405339564,0.0625389799585841,288,0.09830857258958291,0.09835270068954124,0.06806637615586904,0.13107442953118373,0.024600600043512808,288,10.430621500163689,9.853614834934849,7.283889740401888,14.170855109043186,2.5855576226562507,288,10.480081721545098,9.91140621810035,7.351523536069931,14.208581957020868,2.5744306389609286,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,3,DenseWeight_0,0,36,36,36,0.999999992521844,0.9999999939178176,0.9999999867023364,0.9999999974558802,4.914655761038153e-09,36,0.032920042662315435,0.03166426708137184,0.02403513026474991,0.04419697301245271,0.007740171274352761,36,0.032920277380779156,0.031664489229862286,0.024035227534332765,0.04419820996841331,0.0077401743780107415,36,0.00012029282146610646,0.00011091852343684958,7.565888802850003e-05,0.0001641278765809726,4.059774240881759e-05,36,0.9999921530568151,0.9999942038406913,0.9999546241337671,1.0000317947966266,3.2942867534622106e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.6784994417006302e-16,36,0.032920042662315435,0.03166426708137184,0.02403513026474991,0.04419697301245271,0.007740171274352761,36,0.032920042662315435,0.03166426708137184,0.02403513026474991,0.04419697301245271,0.007740171274352761,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv3,baseline,3,DenseWeight_0,1e-05,288,36,288,0.9999833711429176,0.999984876736435,0.9999722236748744,0.9999923394986429,7.673414230317727e-06,288,0.03292088103126497,0.03167363255348511,0.023343102844554337,0.04610717969631442,0.007643816094815952,288,0.03292027738077915,0.031664489229862286,0.02333276772423019,0.046114963583901374,0.007645199316390038,288,0.005630564982154916,0.005515154752673642,0.0039145943505502845,0.007472667216482288,0.0013180913654146727,288,1.0000265248417066,1.0000185270503277,0.9995229883392863,1.0005680053960657,0.000418898815765399,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999833791790039,0.9999849284605328,0.9999721934305826,0.9999923258134802,7.669960879443818e-06,288,0.03292088103126497,0.03167363255348511,0.023343102844554337,0.04610717969631442,0.007643816094815952,288,0.03292004266231544,0.03166426708137184,0.023332096370990225,0.0461133318856786,0.007645196250815192,288,0.005629018474542804,0.0055243397944004635,0.003917875619558034,0.007468076991778106,0.0013175321000934942,288,1.000034370763698,1.00002913678164,0.9995265590272668,1.0005566481165984,0.00041452674558388177,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,3,DenseWeight_0,3e-05,288,36,288,0.9998504568043928,0.9998641344683934,0.9997498274832401,0.9999309933018262,6.899026882187266e-05,288,0.03292551808399783,0.03169398849588626,0.02336884728897098,0.046097053150375766,0.007640441334261645,288,0.03292027738077915,0.031664489229862286,0.02333276772423019,0.046114963583901374,0.007645199316390038,288,0.0168875953464193,0.01655941673579794,0.011748857485120766,0.022409862815700368,0.0039528796898537786,288,1.0001949766465157,1.0001643714552313,0.9986799046880489,1.001775195737808,0.001251375194917531,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9998504659873017,0.9998642648810192,0.9997497196938343,0.9999309432100111,6.898624358865444e-05,288,0.03292551808399783,0.03169398849588626,0.02336884728897098,0.046097053150375766,0.007640441334261645,288,0.03292004266231544,0.03166426708137184,0.023332096370990225,0.0461133318856786,0.007645196250815192,288,0.016887055590838224,0.016573018959075446,0.011753627051376728,0.022404227927673454,0.0039525963581638485,288,1.000202821527715,1.0001693547375683,0.9986872867393982,1.0017570118506927,0.0012480378633034767,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,3,DenseWeight_0,0.0001,288,36,288,0.9983436532265925,0.9984900112995978,0.9972361881013165,0.9992338524604776,0.0007622352387606031,288,0.03297278326649999,0.03179589488982286,0.023497887707495967,0.04608449792810117,0.007622213175450845,288,0.03292027738077915,0.031664489229862286,0.02333276772423019,0.046114963583901374,0.007645199316390038,288,0.056290062104280066,0.05523736189759988,0.0391728540817875,0.07468629764191667,0.013175234002739617,288,1.001829737511417,1.0016154780537871,0.9967240465879063,1.0069767313922662,0.004252667387328483,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9983436667381557,0.9984904179886012,0.997236146352404,0.9992336805824338,0.0007622269760100465,288,0.03297278326649999,0.03179589488982286,0.023497887707495967,0.04608449792810117,0.007622213175450845,288,0.03292004266231544,0.03166426708137184,0.023332096370990225,0.0461133318856786,0.007645196250815192,288,0.05629018734348035,0.05524339167416299,0.03917875913792927,0.07468072430521859,0.013175321888377113,288,1.0018375892658737,1.001598637257887,0.996729156504679,1.0069679949584962,0.0042503363845116885,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,3,DenseWeight_0,0.0003,288,36,288,0.9854513275489235,0.9866538329099193,0.9758933153356291,0.9932094546048865,0.00656236808961378,288,0.03337062868890016,0.032374323753241244,0.02419070280867356,0.04616240099050514,0.007517197703088775,288,0.03292027738077915,0.031664489229862286,0.02333276772423019,0.046114963583901374,0.007645199316390038,288,0.16886937345719555,0.16572245566389615,0.11752757399161108,0.22404813532755166,0.03952499388260242,288,1.0153411623105528,1.0135719345455567,0.9981300969684579,1.0338119013447316,0.014353416458731946,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9854513557218003,0.986653051213917,0.9758949384039386,0.9932093017990739,0.006562328831869852,288,0.03337062868890016,0.032374323753241244,0.02419070280867356,0.04616240099050514,0.007517197703088775,288,0.03292004266231544,0.03166426708137184,0.023332096370990225,0.0461133318856786,0.007645196250815192,288,0.16887058183395473,0.16573013576913756,0.11753629846413241,0.22404187165548592,0.039525972111230524,288,1.015349122843505,1.013561720478118,0.9981416684092691,1.033849868292457,0.01435308653980947,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,baseline,3,DenseWeight_0,0.0005,288,36,288,0.961368604085473,0.9643069416556173,0.9372300091616804,0.9817111027567726,0.016789076912255667,288,0.03414290355395752,0.03317268181933458,0.02534012840007219,0.0463954180441366,0.007342726215966525,288,0.03292027738077915,0.031664489229862286,0.02333276772423019,0.046114963583901374,0.007645199316390038,288,0.28144878953133645,0.27620757784372607,0.19588236301637682,0.3734096548400623,0.06587477872742178,288,1.0414049208124647,1.0378567887315384,1.0086057958450942,1.0779846843927998,0.027851389207941675,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9613686489354846,0.9643075698487227,0.9372309692925737,0.9817108497272923,0.016788982468144194,288,0.03414290355395752,0.03317268181933458,0.02534012840007219,0.0463954180441366,0.007342726215966525,288,0.03292004266231544,0.03166426708137184,0.023332096370990225,0.0461133318856786,0.007645196250815192,288,0.281451008437533,0.27621683337864467,0.195893869155955,0.3734026238157595,0.06587663214678083,288,1.0414131163252986,1.037876612091282,1.0086002952943212,1.0779761319130494,0.02785261407206233,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,0,ConvWeight_0,0,36,36,36,0.9999563227756997,0.9999897835651878,0.9999104885970478,0.9999998503420491,9.467889246060832e-05,36,0.002014774731463441,0.0016520042208187423,0.0009433010106791734,0.0035030045132197086,0.0013414718087927525,36,0.002016942263441309,0.0016541223049929676,0.0009487896952443929,0.0034917500537562157,0.0013420369363405977,36,0.00775940413052356,0.005155264932986981,0.0007875773927528416,0.017117009116135458,0.007643327774391136,36,0.9987828517117633,0.9996174758376188,0.9892023841732187,1.0043172865554806,0.005411656460965232,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.32697032177375e-16,36,0.002014774731463441,0.0016520042208187423,0.0009433010106791734,0.0035030045132197086,0.0013414718087927525,36,0.002014774731463441,0.0016520042208187423,0.0009433010106791734,0.0035030045132197086,0.0013414718087927525,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv3,ours,0,ConvWeight_0,1e-05,288,36,288,0.06715756182710882,0.06106808764085984,-0.05282184758701189,0.18935093716525,0.09811238367775534,288,0.030629884387603896,0.03052516325046904,0.02775965314471272,0.03372329077814515,0.0023213780184510734,288,0.002016942263441309,0.0016541223049929676,0.0009472775582236369,0.0036616564718771442,0.0013255696018205495,288,20.08601674454252,18.620573649010623,8.3422069295512,32.15101279875452,10.025160887592536,288,20.120459590385266,18.544732657850552,8.413998650577824,32.20086776164875,10.007730149984578,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.06712150349511448,0.061047471210877,-0.05206940749888509,0.1897885011518119,0.09811614641122755,288,0.030629884387603896,0.03052516325046904,0.02775965314471272,0.03372329077814515,0.0023213780184510734,288,0.0020147747314634415,0.0016520042208187423,0.000937106340569242,0.0036641103415451745,0.0013250114086156611,288,20.110879837385944,18.652467926817685,8.329321209513562,32.49850801821504,10.031302912546296,288,20.145323569580203,18.609900034475935,8.408363761300228,32.44542753462971,10.013804182765098,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,0,ConvWeight_0,3e-05,288,36,288,0.02357414565163422,0.019757879845333892,-0.08806370047326618,0.14149625063660656,0.09039558686459447,288,0.09163078201823624,0.09139869791592659,0.08306156099285884,0.10100300330472173,0.00693165204319816,288,0.002016942263441309,0.0016541223049929676,0.0009472775582236369,0.0036616564718771442,0.0013255696018205495,288,60.258079473266484,55.85977954889519,25.025595705104482,96.45012817387934,30.0755480409276,288,60.27066057747993,55.77071517519683,25.01967308242665,96.38605370543506,30.068860987099445,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.023536486073861818,0.019365632376036522,-0.0879937749037689,0.1415372908974767,0.09039264134355514,288,0.09163078201823624,0.09139869791592659,0.08306156099285884,0.10100300330472173,0.00693165204319816,288,0.0020147747314634415,0.0016520042208187423,0.000937106340569242,0.0036641103415451745,0.0013250114086156611,288,60.332639514850925,55.95740368065246,24.987963661483903,97.49552424754197,30.093908740079744,288,60.34519527577773,55.966870570169775,24.99421846516147,97.43221409155586,30.087170302539715,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,0,ConvWeight_0,0.0001,288,36,288,0.008200548208657205,0.0017521323063720631,-0.10054952962316609,0.12121653915859863,0.08953463967022551,288,0.3053326609279343,0.3046853834032619,0.2767263968815068,0.33644477038142445,0.02307428114945534,288,0.002016942263441309,0.0016541223049929676,0.0009472775582236369,0.0036616564718771442,0.0013255696018205495,288,200.860306173739,186.19700576905748,83.41745907033571,321.497058073327,100.2519011764183,288,200.8652059771453,186.1173656941389,83.38644613564496,321.42944992741945,100.24901242687976,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.008162330726180632,0.0014401504885193598,-0.10081834036109572,0.1214724287284003,0.08952896498238162,288,0.3053326609279343,0.3046853834032619,0.2767263968815068,0.33644477038142445,0.02307428114945534,288,0.0020147747314634415,0.0016520042208187423,0.000937106340569242,0.0036641103415451745,0.0013250114086156611,288,201.1087984493396,186.5246782969973,83.29321233411298,324.98508382920926,100.3130291885539,288,201.11366372833888,186.59413841545881,83.26222099606413,324.9181990204607,100.31009488074562,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,0,ConvWeight_0,0.0003,288,36,288,0.0038046204179583293,-0.002471718042991714,-0.10491589911955532,0.1182120151092726,0.08948671243316528,288,0.9159666548189576,0.9137467869578884,0.8300062877399158,1.0090494857021908,0.06919422902434401,288,0.002016942263441309,0.0016541223049929676,0.0009472775582236369,0.0036616564718771442,0.0013255696018205495,288,602.5809564187135,558.5890830108907,250.2513563293614,964.4883151944438,300.7557671207192,288,602.5836607316568,558.5167991375658,250.2164700312197,964.4196980453671,300.75396449487056,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.0037662437200888846,-0.0018330097652443126,-0.10514445589739942,0.11852851114132687,0.08948024587922804,288,0.9159666548189576,0.9137467869578884,0.8300062877399158,1.0090494857021908,0.06919422902434401,288,0.0020147747314634415,0.0016520042208187423,0.000937106340569242,0.0036641103415451745,0.0013250114086156611,288,603.32639591566,559.5740295027272,249.87963831488355,974.9552764720631,300.9390880254168,288,603.3290630826955,559.6417460947889,249.8447792043674,974.8873709596775,300.93724150304206,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,0,ConvWeight_0,0.0005,288,36,288,0.0029253886475072008,-0.00330517436183386,-0.10603000356689155,0.11762473471481542,0.08948779602241809,288,1.5266057371407447,1.5228140233240148,1.3833101233227376,1.6816579892649701,0.11531398859207537,288,0.002016942263441309,0.0016541223049929676,0.0009472775582236369,0.0036616564718771442,0.0013255696018205495,288,1004.3016075972644,930.9811614424027,417.0852553989405,1607.4796058845093,501.25963361883305,288,1004.3038728010748,930.9085272043798,417.04959467715486,1607.4107869784884,501.2580482168856,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.00288698009355564,-0.0026664833487667853,-0.10612515254490401,0.11794124498504589,0.08948117096327145,288,1.5266057371407447,1.5228140233240148,1.3833101233227376,1.6816579892649701,0.11531398859207537,288,0.0020147747314634415,0.0016520042208187423,0.000937106340569242,0.0036641103415451745,0.0013250114086156611,288,1005.543994144811,932.623373763063,416.4660660468135,1624.925502449055,501.5651474837639,288,1005.5462216785113,932.6907415499943,416.4304336344527,1624.8573928401552,501.56351851741846,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
